link,property_id,locality_name,postal_code,price,type_of_property,subtype_of_property,living_area,furnished,open_fire,terrace_surface,garden,facades,swimming_pool,land_area,equipped_kitchen,state_of_building,type_of_sale,price_per_sqm
https://www.immoweb.be/en/classified/apartment/for-sale/de%20panne/8660/20387554,20387554,De Panne,8660,167000,APARTMENT,APARTMENT,60.0,1.0,0,2.0,0.0,2.0,0,0.0,UNKNOWN,UNKNOWN,FOR_SALE,2783.3333333333335
https://www.immoweb.be/en/classified/house/for-sale/landen/3400/20379716,20379716,Landen,3400,569000,HOUSE,HOUSE,289.0,0.0,0,0.0,207.0,2.0,0,470.0,UNKNOWN,AS_NEW,FOR_SALE,1968.8581314878893
https://www.immoweb.be/en/classified/house/for-sale/escanaffles/7760/20346550,20346550,ESCANAFFLES,7760,265000,HOUSE,HOUSE,150.0,0.0,0,0.0,0.0,2.0,0,161.0,INSTALLED,JUST_RENOVATED,FOR_SALE,1766.6666666666667
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/20379578,20379578,Oostende,8400,199000,APARTMENT,APARTMENT,79.0,0.0,0,0.0,0.0,0.0,0,0.0,UNKNOWN,TO_BE_DONE_UP,FOR_SALE,2518.987341772152
https://www.immoweb.be/en/classified/house/for-sale/sint-truiden/3800/20323465,20323465,Sint-Truiden,3800,335000,HOUSE,HOUSE,131.0,0.0,0,25.0,0.0,4.0,0,1145.0,SEMI_EQUIPPED,GOOD,FOR_SALE,2557.2519083969464
https://www.immoweb.be/en/classified/apartment/for-sale/de-haan/8420/20364406,20364406,De Haan,8420,187000,APARTMENT,APARTMENT,55.0,1.0,0,0.0,0.0,0.0,0,0.0,UNKNOWN,GOOD,FOR_SALE,3400.0
https://www.immoweb.be/en/classified/house/for-sale/martelange/6630/20282312,20282312,Martelange,6630,239000,HOUSE,HOUSE,140.0,0.0,0,23.0,78.0,3.0,0,197.0,INSTALLED,AS_NEW,FOR_SALE,1707.142857142857
https://www.immoweb.be/en/classified/house/for-sale/blaasveld/2830/20379788,20379788,Blaasveld,2830,599000,HOUSE,HOUSE,293.0,0.0,0,22.0,266.0,3.0,0,369.0,INSTALLED,AS_NEW,FOR_SALE,2044.3686006825938
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2018/20375209,20375209,ANTWERPEN,2018,259000,APARTMENT,APARTMENT,87.0,0.0,0,4.0,0.0,2.0,0,0.0,INSTALLED,JUST_RENOVATED,FOR_SALE,2977.0114942528735
https://www.immoweb.be/en/classified/house/for-sale/kortemark/8610/20387561,20387561,Kortemark,8610,395000,HOUSE,HOUSE,154.0,0.0,0,0.0,0.0,0.0,0,603.0,UNKNOWN,GOOD,FOR_SALE,2564.935064935065
https://www.immoweb.be/en/classified/house/for-sale/zwalm/9630/20356971,20356971,Zwalm,9630,599525,HOUSE,HOUSE,175.0,0.0,0,0.0,0.0,0.0,0,1219.0,HYPER_EQUIPPED,GOOD,FOR_SALE,3425.8571428571427
https://www.immoweb.be/en/classified/house/for-sale/sombreffe/5140/20381801,20381801,Sombreffe,5140,279000,HOUSE,HOUSE,125.0,0.0,0,10.0,1.0,3.0,0,433.0,SEMI_EQUIPPED,GOOD,FOR_SALE,2232.0
https://www.immoweb.be/en/classified/house/for-sale/meise/1860/20021782,20021782,Meise,1860,684177,HOUSE,HOUSE,165.0,0.0,0,0.0,0.0,0.0,0,1571.0,HYPER_EQUIPPED,GOOD,FOR_SALE,4146.527272727273
https://www.immoweb.be/en/classified/apartment/for-sale/lille/2275/20359171,20359171,Lille,2275,299000,APARTMENT,APARTMENT,87.0,0.0,0,11.0,49.0,3.0,0,0.0,INSTALLED,AS_NEW,FOR_SALE,3436.7816091954023
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/11264003,11264003,Knokke,8300,669000,APARTMENT,APARTMENT,96.0,0.0,0,0.0,0.0,2.0,0,0.0,INSTALLED,GOOD,FOR_SALE,6968.75
https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge/4020/20194556,20194556,Liège,4020,435000,APARTMENT,APARTMENT,164.0,0.0,0,0.0,0.0,2.0,0,0.0,UNKNOWN,TO_RENOVATE,FOR_SALE,2652.439024390244
https://www.immoweb.be/en/classified/apartment/for-sale/willebroek/2830/20372629,20372629,WILLEBROEK,2830,259000,APARTMENT,APARTMENT,89.0,0.0,0,3.0,0.0,0.0,0,0.0,SEMI_EQUIPPED,GOOD,FOR_SALE,2910.112359550562
https://www.immoweb.be/en/classified/house/for-sale/amay/4540/20384757,20384757,Amay,4540,255000,HOUSE,HOUSE,150.0,0.0,0,8.0,129.0,3.0,0,258.0,INSTALLED,AS_NEW,FOR_SALE,1700.0
https://www.immoweb.be/en/classified/apartment/for-sale/genval/1332/20233289,20233289,Genval,1332,295000,APARTMENT,APARTMENT,62.0,0.0,0,5.0,2000.0,0.0,0,0.0,INSTALLED,AS_NEW,FOR_SALE,4758.064516129032
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9040/20388113,20388113,Gent,9040,401000,APARTMENT,APARTMENT,89.0,0.0,0,13.0,0.0,0.0,0,0.0,UNKNOWN,GOOD,FOR_SALE,4505.61797752809
https://www.immoweb.be/en/classified/house/for-sale/la%20louvi%C3%A8re/7100/20387566,20387566,La Louvière,7100,320000,HOUSE,HOUSE,250.0,0.0,0,0.0,0.0,2.0,0,630.0,UNKNOWN,AS_NEW,FOR_SALE,1280.0
https://www.immoweb.be/en/classified/house/for-sale/soumagne/4630/20250648,20250648,Soumagne,4630,325000,HOUSE,HOUSE,180.0,0.0,0,100.0,0.0,3.0,0,250.0,INSTALLED,AS_NEW,FOR_SALE,1805.5555555555557
https://www.immoweb.be/en/classified/house/for-sale/denderleeuw/9470/20384490,20384490,Denderleeuw,9470,225000,HOUSE,HOUSE,202.0,0.0,0,0.0,0.0,2.0,0,880.0,UNKNOWN,UNKNOWN,FOR_SALE,1113.8613861386139
https://www.immoweb.be/en/classified/apartment/for-sale/koekelberg/1081/11404537,11404537,Koekelberg,1081,260000,APARTMENT,APARTMENT,60.0,0.0,0,15.0,50.0,2.0,0,0.0,UNKNOWN,UNKNOWN,FOR_SALE,4333.333333333333
https://www.immoweb.be/en/classified/house/for-sale/galmaarden/1570/20350450,20350450,Galmaarden,1570,265000,HOUSE,HOUSE,218.0,0.0,0,0.0,0.0,0.0,0,0.0,UNKNOWN,GOOD,FOR_SALE,1215.5963302752293
https://www.immoweb.be/en/classified/apartment/for-sale/zwijndrecht/2070/20200582,20200582,Zwijndrecht,2070,239000,APARTMENT,APARTMENT,84.0,0.0,0,4.0,33.0,0.0,0,0.0,UNKNOWN,GOOD,FOR_SALE,2845.2380952380954
https://www.immoweb.be/en/classified/house/for-sale/brasmenil/7604/20037463,20037463,Brasmenil,7604,250000,HOUSE,HOUSE,135.0,0.0,0,0.0,0.0,3.0,0,0.0,UNKNOWN,GOOD,FOR_SALE,1851.851851851852
https://www.immoweb.be/en/classified/apartment/for-sale/la%20roche-en-ardenne/6980/20388400,20388400,La Roche-en-Ardenne,6980,195000,APARTMENT,APARTMENT,127.0,0.0,0,0.0,600.0,2.0,0,0.0,UNKNOWN,UNKNOWN,FOR_SALE,1535.4330708661416
https://www.immoweb.be/en/classified/apartment/for-sale/waremme/4300/20149965,20149965,Waremme,4300,210000,APARTMENT,APARTMENT,75.0,0.0,0,4.0,0.0,2.0,0,0.0,NOT_INSTALLED,JUST_RENOVATED,FOR_SALE,2800.0
https://www.immoweb.be/en/classified/house/for-sale/hooglede/8830/20357397,20357397,Hooglede,8830,230000,HOUSE,HOUSE,193.0,0.0,0,0.0,0.0,0.0,0,215.0,INSTALLED,TO_BE_DONE_UP,FOR_SALE,1191.7098445595855
https://www.immoweb.be/en/classified/house/for-sale/mons%20nimy/7020/20368534,20368534,Mons Nimy,7020,154900,HOUSE,HOUSE,90.0,0.0,0,12.0,150.0,3.0,0,250.0,INSTALLED,GOOD,FOR_SALE,1721.111111111111
https://www.immoweb.be/en/classified/house/for-sale/soignies-soignies/7060/20378736,20378736,Soignies (Soignies),7060,285000,HOUSE,HOUSE,125.0,0.0,0,0.0,0.0,2.0,0,320.0,UNKNOWN,UNKNOWN,FOR_SALE,2280.0
https://www.immoweb.be/en/classified/house/for-sale/saint-l%C3%A9ger/6747/20024000,20024000,Saint-Léger,6747,350000,HOUSE,HOUSE,125.0,0.0,0,1.0,1.0,4.0,0,660.0,INSTALLED,GOOD,FOR_SALE,2800.0
https://www.immoweb.be/en/classified/apartment/for-sale/brugge/8000/20236537,20236537,Brugge,8000,289000,APARTMENT,APARTMENT,95.0,0.0,0,0.0,0.0,0.0,0,0.0,UNKNOWN,GOOD,FOR_SALE,3042.1052631578946
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20370207,20370207,Gent,9000,375000,APARTMENT,APARTMENT,70.0,0.0,0,10.0,0.0,2.0,0,0.0,HYPER_EQUIPPED,JUST_RENOVATED,FOR_SALE,5357.142857142857
https://www.immoweb.be/en/classified/house/for-sale/bornem/2880/20109311,20109311,BORNEM,2880,329000,HOUSE,HOUSE,143.0,0.0,0,0.0,0.0,2.0,0,390.0,NOT_INSTALLED,GOOD,FOR_SALE,2300.6993006993007
https://www.immoweb.be/en/classified/house/for-sale/grivegnee/4030/20378429,20378429,GRIVEGNÉE,4030,240000,HOUSE,HOUSE,161.0,0.0,0,0.0,88.0,2.0,0,170.0,INSTALLED,GOOD,FOR_SALE,1490.6832298136646
https://www.immoweb.be/en/classified/house/for-sale/grace-hollogne/4460/20368401,20368401,Grâce-Hollogne,4460,159000,HOUSE,HOUSE,70.0,0.0,0,0.0,165.0,3.0,0,211.0,UNKNOWN,UNKNOWN,FOR_SALE,2271.4285714285716
https://www.immoweb.be/en/classified/apartment/for-sale/willebroek/2830/20187544,20187544,WILLEBROEK,2830,291000,APARTMENT,APARTMENT,75.0,0.0,0,0.0,0.0,2.0,0,0.0,INSTALLED,GOOD,FOR_SALE,3880.0
https://www.immoweb.be/en/classified/house/for-sale/wielsbeke/8710/20198367,20198367,Wielsbeke,8710,178000,HOUSE,HOUSE,136.0,0.0,0,0.0,0.0,0.0,0,311.0,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE,1308.8235294117646
https://www.immoweb.be/en/classified/apartment/for-sale/wijgmaal/3018/20370867,20370867,Wijgmaal,3018,465000,APARTMENT,APARTMENT,150.0,0.0,0,21.0,0.0,0.0,0,0.0,UNKNOWN,AS_NEW,FOR_SALE,3100.0
https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-pierre/1150/20378864,20378864,Woluwe-Saint-Pierre,1150,745000,HOUSE,HOUSE,160.0,0.0,0,20.0,220.0,3.0,0,300.0,HYPER_EQUIPPED,AS_NEW,FOR_SALE,4656.25
https://www.immoweb.be/en/classified/house/for-sale/herzele/9550/20350533,20350533,HERZELE,9550,329000,HOUSE,HOUSE,152.0,0.0,0,0.0,0.0,3.0,0,181.0,INSTALLED,GOOD,FOR_SALE,2164.4736842105262
https://www.immoweb.be/en/classified/house/for-sale/nieuwkerke/8950/20344476,20344476,Nieuwkerke,8950,179000,HOUSE,HOUSE,85.0,0.0,0,25.0,254.0,2.0,0,392.0,SEMI_EQUIPPED,GOOD,FOR_SALE,2105.8823529411766
https://www.immoweb.be/en/classified/apartment/for-sale/deurne/2100/20364574,20364574,DEURNE,2100,190000,APARTMENT,APARTMENT,94.0,0.0,0,0.0,0.0,2.0,0,0.0,INSTALLED,GOOD,FOR_SALE,2021.276595744681
https://www.immoweb.be/en/classified/apartment/for-sale/deurne/2100/20318507,20318507,Deurne,2100,179000,APARTMENT,APARTMENT,94.0,0.0,0,0.0,0.0,2.0,0,0.0,SEMI_EQUIPPED,AS_NEW,FOR_SALE,1904.2553191489362
https://www.immoweb.be/en/classified/house/for-sale/gent/9000/20368730,20368730,Gent,9000,499000,HOUSE,HOUSE,186.0,0.0,0,0.0,0.0,4.0,0,103.0,UNKNOWN,TO_RENOVATE,FOR_SALE,2682.7956989247314
https://www.immoweb.be/en/classified/apartment/for-sale/borsbeek/2150/20375035,20375035,BORSBEEK,2150,289000,APARTMENT,APARTMENT,80.0,0.0,0,5.0,0.0,3.0,0,0.0,HYPER_EQUIPPED,JUST_RENOVATED,FOR_SALE,3612.5
https://www.immoweb.be/en/classified/apartment/for-sale/boncelles/4100/20328855,20328855,Boncelles,4100,360000,APARTMENT,APARTMENT,90.0,0.0,0,0.0,1500.0,4.0,0,0.0,UNKNOWN,GOOD,FOR_SALE,4000.0
https://www.immoweb.be/en/classified/house/for-sale/hamme/9220/20374609,20374609,Hamme,9220,189900,HOUSE,HOUSE,117.0,0.0,0,0.0,22.0,2.0,0,80.0,UNKNOWN,TO_BE_DONE_UP,FOR_SALE,1623.076923076923
https://www.immoweb.be/en/classified/house/for-sale/roeselare/8800/20385148,20385148,Roeselare,8800,319000,HOUSE,HOUSE,124.0,0.0,0,0.0,0.0,0.0,0,394.0,INSTALLED,GOOD,FOR_SALE,2572.5806451612902
https://www.immoweb.be/en/classified/apartment/for-sale/aalst-9300/9300/20305175,20305175,Aalst (9300),9300,124999,APARTMENT,APARTMENT,48.0,0.0,0,0.0,0.0,2.0,0,0.0,UNKNOWN,GOOD,FOR_SALE,2604.1458333333335
https://www.immoweb.be/en/classified/house/for-sale/ekeren/2180/20371663,20371663,Ekeren,2180,369000,HOUSE,HOUSE,195.0,0.0,0,0.0,0.0,4.0,0,182.0,UNKNOWN,TO_BE_DONE_UP,FOR_SALE,1892.3076923076924
https://www.immoweb.be/en/classified/apartment/for-sale/mol/2400/20382962,20382962,MOL,2400,288000,APARTMENT,APARTMENT,99.0,0.0,0,13.0,0.0,0.0,0,0.0,INSTALLED,UNKNOWN,FOR_SALE,2909.090909090909
https://www.immoweb.be/en/classified/house/for-sale/borgerhout/2140/20383571,20383571,BORGERHOUT,2140,319000,HOUSE,HOUSE,147.0,0.0,0,0.0,0.0,0.0,0,70.0,INSTALLED,GOOD,FOR_SALE,2170.0680272108843
https://www.immoweb.be/en/classified/apartment/for-sale/seraing/4101/20379844,20379844,Seraing,4101,95000,APARTMENT,APARTMENT,80.0,0.0,0,0.0,0.0,0.0,0,0.0,INSTALLED,UNKNOWN,FOR_SALE,1187.5
https://www.immoweb.be/en/classified/apartment/for-sale/saint-georges-sur-meuse/4470/20282964,20282964,Saint-Georges-sur-Meuse,4470,373000,APARTMENT,APARTMENT,116.0,0.0,0,23.0,0.0,4.0,0,0.0,INSTALLED,UNKNOWN,FOR_SALE,3215.5172413793102
https://www.immoweb.be/en/classified/house/for-sale/sint-truiden/3800/20373798,20373798,SINT-TRUIDEN,3800,145000,HOUSE,HOUSE,142.0,0.0,0,0.0,0.0,0.0,0,78.0,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE,1021.1267605633802
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/20373206,20373206,Oostende,8400,449000,APARTMENT,APARTMENT,100.0,0.0,0,7.0,0.0,0.0,0,0.0,UNKNOWN,GOOD,FOR_SALE,4490.0
https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1020/20368397,20368397,Brussel,1020,189000,APARTMENT,APARTMENT,67.0,0.0,0,0.0,0.0,0.0,0,0.0,UNKNOWN,GOOD,FOR_SALE,2820.89552238806
https://www.immoweb.be/en/classified/house/for-sale/sint-niklaas/9100/20363610,20363610,SINT-NIKLAAS,9100,379000,HOUSE,HOUSE,267.0,0.0,0,45.0,0.0,2.0,0,130.0,HYPER_EQUIPPED,JUST_RENOVATED,FOR_SALE,1419.4756554307116
https://www.immoweb.be/en/classified/house/for-sale/bredene/8450/20388375,20388375,BREDENE,8450,199000,HOUSE,HOUSE,110.0,0.0,0,0.0,0.0,2.0,0,115.0,UNKNOWN,UNKNOWN,FOR_SALE,1809.090909090909
https://www.immoweb.be/en/classified/house/for-sale/pelt/3900/20360769,20360769,PELT,3900,229000,HOUSE,HOUSE,151.0,0.0,0,0.0,0.0,3.0,0,383.0,INSTALLED,GOOD,FOR_SALE,1516.5562913907286
https://www.immoweb.be/en/classified/house/for-sale/dison/4820/20383170,20383170,Dison,4820,250000,HOUSE,HOUSE,145.0,0.0,0,0.0,0.0,2.0,0,185.0,SEMI_EQUIPPED,GOOD,FOR_SALE,1724.1379310344828
https://www.immoweb.be/en/classified/house/for-sale/vorselaar/2290/20359136,20359136,VORSELAAR,2290,245000,HOUSE,HOUSE,121.0,0.0,0,0.0,0.0,3.0,0,280.0,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE,2024.793388429752
https://www.immoweb.be/en/classified/house/for-sale/seraing/4101/20363431,20363431,Seraing,4101,199000,HOUSE,HOUSE,180.0,0.0,0,56.0,60.0,2.0,0,165.0,INSTALLED,GOOD,FOR_SALE,1105.5555555555557
https://www.immoweb.be/en/classified/house/for-sale/boortmeerbeek%20hever/3191/20383699,20383699,Boortmeerbeek Hever,3191,490000,HOUSE,HOUSE,158.0,0.0,0,0.0,0.0,4.0,0,998.0,UNKNOWN,UNKNOWN,FOR_SALE,3101.26582278481
https://www.immoweb.be/en/classified/house/for-sale/nieuwkerken-waas%20sint-niklaas/9100/20292205,20292205,Nieuwkerken-Waas Sint-Niklaas,9100,198000,HOUSE,HOUSE,160.0,0.0,0,0.0,0.0,3.0,0,361.0,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE,1237.5
https://www.immoweb.be/en/classified/apartment/for-sale/strombeek-bever/1853/20360503,20360503,Strombeek-Bever,1853,325000,APARTMENT,APARTMENT,120.0,0.0,0,7.0,0.0,3.0,0,0.0,UNKNOWN,UNKNOWN,FOR_SALE,2708.3333333333335
https://www.immoweb.be/en/classified/apartment/for-sale/kruibeke/9150/20368199,20368199,Kruibeke,9150,290000,APARTMENT,APARTMENT,65.0,0.0,0,17.0,0.0,2.0,0,0.0,UNKNOWN,UNKNOWN,FOR_SALE,4461.538461538462
https://www.immoweb.be/en/classified/house/for-sale/sint-amandsberg/9040/20363402,20363402,Sint-Amandsberg,9040,364000,HOUSE,HOUSE,115.0,0.0,0,0.0,0.0,0.0,0,229.0,INSTALLED,TO_BE_DONE_UP,FOR_SALE,3165.217391304348
https://www.immoweb.be/en/classified/apartment/for-sale/duinbergen/8301/20214389,20214389,Duinbergen,8301,599000,APARTMENT,APARTMENT,88.0,1.0,0,0.0,0.0,0.0,0,0.0,HYPER_EQUIPPED,GOOD,FOR_SALE,6806.818181818182
https://www.immoweb.be/en/classified/house/for-sale/wavre/1300/11423684,11423684,Wavre,1300,315000,HOUSE,HOUSE,120.0,0.0,0,30.0,553.0,4.0,0,682.0,UNKNOWN,TO_RENOVATE,FOR_SALE,2625.0
https://www.immoweb.be/en/classified/house/for-sale/pietrebais/1315/20259050,20259050,Piétrebais,1315,625000,HOUSE,HOUSE,290.0,0.0,0,68.0,1550.0,4.0,0,1880.0,INSTALLED,GOOD,FOR_SALE,2155.1724137931033
https://www.immoweb.be/en/classified/house/for-sale/gullegem/8560/20387019,20387019,gullegem,8560,175000,HOUSE,HOUSE,179.0,0.0,0,0.0,0.0,2.0,0,514.0,UNKNOWN,UNKNOWN,FOR_SALE,977.6536312849162
https://www.immoweb.be/en/classified/apartment/for-sale/li%C3%A8ge/4000/20370224,20370224,Liège,4000,249000,APARTMENT,APARTMENT,101.0,0.0,0,0.0,0.0,2.0,0,0.0,UNKNOWN,GOOD,FOR_SALE,2465.3465346534654
https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/20331983,20331983,BLANKENBERGE,8370,295000,APARTMENT,APARTMENT,58.0,1.0,0,0.0,0.0,2.0,0,0.0,INSTALLED,GOOD,FOR_SALE,5086.206896551724
https://www.immoweb.be/en/classified/apartment/for-sale/middelkerke/8430/20377265,20377265,Middelkerke,8430,420000,APARTMENT,APARTMENT,149.0,0.0,0,0.0,0.0,2.0,0,0.0,INSTALLED,TO_RENOVATE,FOR_SALE,2818.7919463087246
https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/20327067,20327067,JETTE,1090,275000,APARTMENT,APARTMENT,75.0,0.0,0,0.0,0.0,2.0,0,0.0,HYPER_EQUIPPED,GOOD,FOR_SALE,3666.6666666666665
https://www.immoweb.be/en/classified/house/for-sale/seraing/4100/20193646,20193646,Seraing,4100,195000,HOUSE,HOUSE,107.0,0.0,0,67.0,50.0,2.0,0,276.0,INSTALLED,GOOD,FOR_SALE,1822.4299065420562
https://www.immoweb.be/en/classified/house/for-sale/bousval/1470/20316749,20316749,Bousval,1470,499000,HOUSE,HOUSE,150.0,0.0,0,20.0,468.0,2.0,0,468.0,HYPER_EQUIPPED,JUST_RENOVATED,FOR_SALE,3326.6666666666665
https://www.immoweb.be/en/classified/house/for-sale/sinaai/9112/20262015,20262015,SINAAI,9112,625000,HOUSE,HOUSE,280.0,0.0,0,35.0,125.0,3.0,0,424.0,INSTALLED,GOOD,FOR_SALE,2232.1428571428573
https://www.immoweb.be/en/classified/house/for-sale/zoersel/2980/20357760,20357760,ZOERSEL,2980,375000,HOUSE,HOUSE,141.0,0.0,0,0.0,0.0,4.0,0,1045.0,UNKNOWN,TO_RENOVATE,FOR_SALE,2659.574468085106
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen%20borgerhout/2140/20380382,20380382,Antwerpen Borgerhout,2140,255000,APARTMENT,APARTMENT,112.0,0.0,0,10.0,0.0,3.0,0,0.0,INSTALLED,GOOD,FOR_SALE,2276.785714285714
https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/20320709,20320709,Blankenberge,8370,265000,APARTMENT,APARTMENT,68.0,0.0,0,0.0,0.0,0.0,0,0.0,UNKNOWN,GOOD,FOR_SALE,3897.0588235294117
https://www.immoweb.be/en/classified/house/for-sale/ronse/9600/20388562,20388562,Ronse,9600,189950,HOUSE,HOUSE,114.0,0.0,0,0.0,8.0,0.0,0,62.0,INSTALLED,JUST_RENOVATED,FOR_SALE,1666.2280701754387
https://www.immoweb.be/en/classified/house/for-sale/zoersel/2980/20387598,20387598,Zoersel,2980,280000,HOUSE,HOUSE,240.0,0.0,0,0.0,0.0,4.0,0,1385.0,UNKNOWN,TO_BE_DONE_UP,FOR_SALE,1166.6666666666667
https://www.immoweb.be/en/classified/house/for-sale/li%C3%A8ge/4000/20378558,20378558,Liège,4000,249000,HOUSE,HOUSE,90.0,0.0,0,0.0,0.0,2.0,0,0.0,INSTALLED,GOOD,FOR_SALE,2766.6666666666665
https://www.immoweb.be/en/classified/apartment/for-sale/hoboken/2660/20370525,20370525,HOBOKEN,2660,169000,APARTMENT,APARTMENT,79.0,0.0,0,6.0,0.0,0.0,0,0.0,SEMI_EQUIPPED,GOOD,FOR_SALE,2139.240506329114
https://www.immoweb.be/en/classified/apartment/for-sale/willebroek/2830/20363004,20363004,WILLEBROEK,2830,320000,APARTMENT,APARTMENT,111.0,0.0,0,0.0,0.0,2.0,0,0.0,INSTALLED,GOOD,FOR_SALE,2882.8828828828828
https://www.immoweb.be/en/classified/house/for-sale/farciennes%20pironchamps/6240/20385156,20385156,Farciennes Pironchamps,6240,179000,HOUSE,HOUSE,206.0,0.0,0,0.0,0.0,2.0,0,910.0,UNKNOWN,AS_NEW,FOR_SALE,868.9320388349514
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/20373451,20373451,Oostende,8400,295000,APARTMENT,APARTMENT,78.0,0.0,0,21.0,0.0,2.0,0,0.0,INSTALLED,GOOD,FOR_SALE,3782.051282051282
https://www.immoweb.be/en/classified/house/for-sale/ronse/9600/20387254,20387254,RONSE,9600,184000,HOUSE,HOUSE,300.0,0.0,0,0.0,0.0,0.0,0,209.0,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE,613.3333333333334
https://www.immoweb.be/en/classified/apartment/for-sale/mechelen/2800/20296737,20296737,MECHELEN,2800,305000,APARTMENT,APARTMENT,80.0,0.0,0,7.0,0.0,2.0,0,0.0,INSTALLED,JUST_RENOVATED,FOR_SALE,3812.5
https://www.immoweb.be/en/classified/house/for-sale/roeselare/8800/20368176,20368176,Roeselare,8800,155000,HOUSE,HOUSE,119.0,0.0,0,0.0,0.0,2.0,0,131.0,INSTALLED,GOOD,FOR_SALE,1302.5210084033613
https://www.immoweb.be/en/classified/house/for-sale/lessen/7860/20388968,20388968,Lessen,7860,165000,HOUSE,HOUSE,125.0,0.0,0,0.0,800.0,2.0,0,1060.0,UNKNOWN,TO_RENOVATE,FOR_SALE,1320.0
https://www.immoweb.be/en/classified/house/for-sale/ath/7800/20372731,20372731,ATH,7800,239500,HOUSE,HOUSE,114.0,0.0,0,0.0,0.0,2.0,0,186.0,INSTALLED,UNKNOWN,FOR_SALE,2100.877192982456
https://www.immoweb.be/en/classified/apartment/for-sale/bonheiden/2820/20384048,20384048,Bonheiden,2820,325000,APARTMENT,APARTMENT,79.0,0.0,0,0.0,0.0,0.0,0,0.0,UNKNOWN,GOOD,FOR_SALE,4113.9240506329115
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20244554,20244554,GENT,9000,340000,APARTMENT,APARTMENT,101.0,0.0,0,0.0,0.0,2.0,0,0.0,HYPER_EQUIPPED,AS_NEW,FOR_SALE,3366.3366336633662
https://www.immoweb.be/en/classified/house/for-sale/heldergem/9450/20354757,20354757,HELDERGEM,9450,125000,HOUSE,HOUSE,138.0,0.0,0,0.0,0.0,2.0,0,231.0,NOT_INSTALLED,TO_RENOVATE,FOR_SALE,905.7971014492754
https://www.immoweb.be/en/classified/house/for-sale/neufch%C3%A2teau/6840/20375190,20375190,Neufchâteau,6840,119000,HOUSE,HOUSE,52.0,1.0,0,0.0,204.0,2.0,0,244.0,INSTALLED,GOOD,FOR_SALE,2288.4615384615386
https://www.immoweb.be/en/classified/house/for-sale/borgerhout/2140/20370468,20370468,BORGERHOUT,2140,249000,HOUSE,HOUSE,139.0,0.0,0,0.0,0.0,0.0,0,57.0,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE,1791.36690647482
https://www.immoweb.be/en/classified/apartment/for-sale/brugge/8310/20386567,20386567,Brugge,8310,255000,APARTMENT,APARTMENT,82.0,0.0,0,12.0,0.0,0.0,0,0.0,UNKNOWN,GOOD,FOR_SALE,3109.756097560976
https://www.immoweb.be/en/classified/house/for-sale/waregem/8790/20380119,20380119,Waregem,8790,423570,HOUSE,HOUSE,171.0,0.0,0,0.0,217.0,3.0,0,217.0,HYPER_EQUIPPED,UNKNOWN,FOR_SALE,2477.0175438596493
https://www.immoweb.be/en/classified/apartment/for-sale/zolder/3550/20270350,20270350,Zolder,3550,249000,APARTMENT,APARTMENT,92.0,0.0,0,0.0,0.0,0.0,0,0.0,UNKNOWN,GOOD,FOR_SALE,2706.521739130435
https://www.immoweb.be/en/classified/house/for-sale/seraing/4100/20361495,20361495,Seraing,4100,219000,HOUSE,HOUSE,95.0,0.0,0,60.0,0.0,2.0,0,160.0,HYPER_EQUIPPED,AS_NEW,FOR_SALE,2305.2631578947367
https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/20315759,20315759,Forest,1190,275000,APARTMENT,APARTMENT,72.0,0.0,0,2.0,0.0,2.0,0,0.0,HYPER_EQUIPPED,AS_NEW,FOR_SALE,3819.4444444444443
https://www.immoweb.be/en/classified/apartment/for-sale/braine-l%27alleud/1420/20379547,20379547,Braine-L'Alleud,1420,435000,APARTMENT,APARTMENT,138.0,0.0,0,41.0,0.0,4.0,0,0.0,UNKNOWN,GOOD,FOR_SALE,3152.1739130434785
https://www.immoweb.be/en/classified/house/for-sale/ghislenghien/7822/20192476,20192476,Ghislenghien,7822,190000,HOUSE,HOUSE,221.0,0.0,1,0.0,0.0,4.0,0,1195.0,UNKNOWN,TO_RESTORE,FOR_SALE,859.7285067873303
