postal_code,type_of_property,construction_year,living_area,bedrooms,nr_bathrooms,furnished,open_fire,terrace_surface,garden,facades,swimming_pool,land_area,equipped_kitchen,state_of_building
9280,0,1.3005846155124658,-0.0898876404494382,-1.0,0.0,0,0,2.7049423219388298,0.0,0.0,0,0.0,0,1
5500,1,-3.423553315522017,-0.19101123595505617,-1.0,0.0,0,0,-7.483649063392952,-307.3868530411787,-0.5897621634673427,0,-1.438844883611088,1,1
6000,0,-0.3890705569013272,-0.5955056179775281,-1.0,0.0,0,0,0.0,0.0,0.0,0,0.0,4,1
1000,0,0.0,-0.898876404494382,-2.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,1,0
1460,1,1.783343236202121,0.5955056179775281,1.0,1.0,0,0,0.0,0.0,0.41023783653265733,0,-0.5237535638084215,0,1
4101,1,1.4040328913745348,-0.5842696629213483,-1.0,0.0,0,0,-1.9262355804847076,0.0,0.41023783653265733,0,-1.398949894191898,2,1
3070,1,0.0,0.30337078651685395,0.0,0.0,0,0,0.0,0.0,0.41023783653265733,0,-0.8429134791619401,0,1
1080,0,-1.3201050396599479,-0.7528089887640449,-2.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,0,2
4520,1,-1.906311936211672,0.19101123595505617,1.0,1.0,0,0,104.59085617525665,0.0,-0.5897621634673427,0,-0.9127297106455223,1,1
1050,0,0.2316190982710866,-0.5955056179775281,-1.0,0.0,0,0,-10.262355804847074,0.0,-0.5897621634673427,0,0.0,1,0
4680,1,-0.2511395224185686,-0.3707865168539326,0.0,0.0,0,0,0.38935337072706117,-358.3868530411787,0.41023783653265733,0,-1.219422441805544,0,1
7100,0,-0.2511395224185686,-0.6067415730337079,-1.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,0,4
8800,1,0.0,0.21348314606741572,0.0,0.0,0,0,0.0,0.0,0.0,0,-1.423884262578892,0,0
8301,1,1.7488604775814314,1.1123595505617978,1.0,1.0,0,0,0.0,0.0,0.0,0,-0.6608925899368866,0,1
5300,1,0.0,0.5617977528089888,1.0,0.0,0,0,0.0,-103.38685304117871,0.41023783653265733,0,-0.5860894847759056,0,1
2870,1,-0.49251883276339614,0.7752808988764045,0.0,1.0,0,0,-2.852471160969415,-410.3868530411787,-0.5897621634673427,0,-1.4488186309658855,0,1
5170,0,0.0,-0.33707865168539325,-1.0,-1.0,0,0,-7.946766853635306,0.0,0.0,0,0.0,0,1
2800,1,-2.5614843500047755,-0.15730337078651685,0.0,0.0,0,0,-7.946766853635306,-377.3868530411787,-0.5897621634673427,0,-1.521128299288167,0,1
8620,0,0.6454122017193624,-0.7078651685393258,-1.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,0,1
8300,0,0.7488604775814314,-0.550561797752809,0.0,1.0,0,0,0.0,0.0,0.0,0,0.0,0,0
8400,0,0.4729984086159142,-0.9101123595505618,-2.0,0.0,0,0,-9.336120224362366,0.0,0.0,0,0.0,0,4
1050,0,-1.4235533155220168,0.19101123595505617,-1.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,0,0
9600,1,-1.2511395224185686,0.19101123595505617,0.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,-1.6083985886426446,1,1
9120,1,1.0247225465469487,,0.0,0.0,0,0,0.0,-401.3868530411787,0.41023783653265733,0,-1.2493436838699363,1,1
1301,0,0.5764466844779832,-0.5393258426966292,-1.0,0.0,0,0,-3.778706741454122,0.0,1.4102378365326573,0,0.0,0,2
1000,0,-1.8373464189702928,-0.3146067415730337,0.0,1.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,2,2
5100,0,1.7488604775814314,-0.43820224719101125,-1.0,0.0,0,0,-6.557413482908244,0.0,-0.5897621634673427,0,0.0,0,0
3500,0,0.0,-0.7303370786516854,-2.0,0.0,0,0,-6.557413482908244,0.0,0.0,0,0.0,0,0
2650,1,-0.6304498672461548,0.15730337078651685,0.0,0.0,0,1,-1.9262355804847076,-301.3868530411787,0.41023783653265733,0,-1.0,0,0
1200,1,-0.7338981431082238,2.7752808988764044,1.0,0.0,0,0,-8.873002434120012,-281.3868530411787,-0.5897621634673427,0,-1.1047243472253732,2,2
4460,1,0.0,0.2247191011235955,0.0,0.0,0,0,0.0,0.0,0.41023783653265733,0,-1.0448818630965886,4,4
4101,1,0.0,-0.07865168539325842,-1.0,0.0,0,0,7.336120224362367,0.0,0.0,0,-1.164566831354158,0,0
9040,1,0.0,0.5280898876404494,2.0,1.0,0,0,0.0,0.0,-0.5897621634673427,0,-1.2144355681281453,1,1
1140,0,-0.3201050396599479,-0.5955056179775281,-1.0,0.0,0,0,-8.40988464387766,0.0,-0.5897621634673427,0,0.0,0,2
2950,1,-1.1821740051771892,-0.25842696629213485,-1.0,0.0,0,0,0.0,0.0,0.41023783653265733,0,-1.4288711362562905,0,1
4000,1,0.0,-0.3146067415730337,-1.0,0.0,0,0,-1.4631177902423538,-371.3868530411787,0.41023783653265733,0,-1.748031051609809,0,0
8793,1,-3.3545877982806376,2.4831460674157304,3.0,0.0,1,0,0.0,0.0,0.0,0,0.17191531418870087,0,0
1050,0,-0.009760212073740997,-1.0,-2.0,0.0,0,0,-8.40988464387766,0.0,-0.5897621634673427,0,0.0,2,1
9230,1,1.5074811672366037,-0.0898876404494382,0.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,-1.2318896259990408,1,0
2560,1,0.0,0.7191011235955056,0.0,0.0,0,0,0.0,-302.3868530411787,0.0,0,-1.2418633733538382,0,1
5080,1,1.7143777189607419,0.23595505617977527,0.0,0.0,0,0,0.0,0.0,0.41023783653265733,0,-0.31929174303507374,0,1
9070,1,0.09368806378832797,0.7752808988764045,1.0,0.0,0,0,0.0,417.6131469588213,0.0,0,1.3637781230869968,1,0
9100,0,0.0,-0.5393258426966292,-1.0,0.0,0,0,-8.873002434120012,0.0,-0.5897621634673427,0,0.0,4,1
2860,1,-0.3545877982806375,1.651685393258427,2.0,1.0,0,0,0.0,0.0,0.0,0,-1.0448818630965886,0,1
8300,1,0.0,0.43820224719101125,2.0,1.0,0,0,0.0,0.0,-0.5897621634673427,1,-1.748031051609809,0,0
2170,1,-1.4925188327633963,0.7528089887640449,0.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,-1.575983909739553,0,1
2850,1,-1.3890705569013273,0.02247191011235955,0.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,-1.4612858151593822,0,4
2590,1,-0.8718291775909823,0.011235955056179775,0.0,0.0,0,0,0.0,0.0,0.0,0,-0.05249400129424184,0,2
8301,0,0.8178259948228107,-0.7078651685393258,-1.0,0.0,1,0,0.0,0.0,0.0,0,0.0,0,0
9940,1,0.0,,0.0,1.0,0,0,0.0,0.0,0.0,0,-0.4439635849700419,0,0
9800,0,0.0,0.8089887640449438,0.0,2.0,0,0,39.75436554132713,0.0,0.0,0,0.0,0,1
8800,0,1.6109294430986727,-0.4606741573033708,-1.0,0.0,0,0,-7.946766853635306,0.0,0.0,0,0.0,0,1
8930,1,-1.3890705569013273,-0.6067415730337079,0.0,0.0,0,0,0.0,0.0,0.0,0,-1.4263776994175912,0,1
1060,0,-1.5614843500047755,0.02247191011235955,0.0,1.0,0,0,-9.336120224362366,0.0,-0.5897621634673427,0,0.0,0,0
6780,1,-1.3890705569013273,-0.011235955056179775,-1.0,0.0,0,0,0.0,0.0,0.41023783653265733,0,-0.835433168645842,0,1
8650,1,1.6798949603400521,-0.43820224719101125,-2.0,0.0,0,0,-3.778706741454122,0.0,1.4102378365326573,0,-1.748031051609809,0,1
5377,1,0.6109294430986728,1.2921348314606742,0.0,0.0,0,0,0.0,404.6131469588213,1.4102378365326573,0,0.3364821455428589,0,1
2610,0,0.6454122017193624,0.0,-1.0,0.0,0,0,-7.020531273150598,0.0,-0.5897621634673427,0,0.0,0,1
1050,0,-0.6994153844875342,-0.07865168539325842,-1.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,1,0
2600,0,-0.28562228103925824,-0.3707865168539326,0.0,0.0,0,0,-9.79923801460472,0.0,0.0,0,0.0,0,1
9950,1,-1.4925188327633963,-0.3146067415730337,0.0,0.0,0,0,0.0,-121.38685304117871,0.41023783653265733,0,-0.9750656316130064,0,0
2500,0,-0.11320848793580997,,3.0,2.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,0,0
8400,0,0.5764466844779832,-1.0224719101123596,-3.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,0,1
2020,0,0.0,-0.7078651685393258,-1.0,0.0,0,0,-10.262355804847074,0.0,0.0,0,0.0,4,4
1050,0,0.0,-0.42696629213483145,-1.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,1,1
8300,1,1.5074811672366037,1.449438202247191,1.0,1.0,0,0,0.0,0.0,0.0,0,-1.0374015525804905,0,1
6840,1,0.0,,-1.0,0.19844324694209226,0,0,0.0,238.6131469588213,1.4102378365326573,0,-0.07742836968123547,0,2
9255,1,0.8178259948228107,0.9438202247191011,0.0,-1.0,0,0,0.0,0.0,1.4102378365326573,1,0.49606210321961813,0,0
1070,0,1.6798949603400521,-0.4044943820224719,0.0,0.0,0,0,-7.483649063392952,0.0,-0.5897621634673427,0,0.0,1,0
9051,0,1.8178259948228108,-0.4157303370786517,0.0,1.0,0,0,2.241824531696476,0.0,-0.5897621634673427,0,0.0,1,0
1480,1,0.7143777189607418,0.7865168539325843,2.0,1.0,0,0,0.0,100.61314695882129,1.4102378365326573,0,-0.13976429064871956,1,1
8340,1,1.7143777189607419,1.0,1.0,2.0,0,0,0.0,-286.3868530411787,-0.5897621634673427,0,-0.8129922370975478,0,1
7500,0,-0.7683809017289134,-0.8764044943820225,-2.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,0,1
4000,0,0.0,-0.5168539325842697,-1.0,0.0,0,0,-9.79923801460472,0.0,-2.5897621634673427,0,0.0,0,1
9820,1,1.7143777189607419,0.8651685393258427,0.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,-1.191994636579851,0,0
2830,1,-0.14769124655649962,0.7528089887640449,1.0,0.0,0,0,0.0,0.0,0.41023783653265733,0,-0.9975065631613006,4,4
1700,1,-0.8718291775909823,0.30337078651685395,1.0,1.0,0,0,0.0,0.0,-0.5897621634673427,0,-1.2418633733538382,0,0
2570,1,0.5074811672366039,2.033707865168539,0.0,0.0,0,0,0.0,0.0,0.0,0,-0.050000564455542476,0,1
4540,1,0.990239787926259,,0.0,0.0,0,0,-1.9262355804847076,0.0,1.4102378365326573,0,6.684772336871439,0,1
8370,0,0.7143777189607418,,0.0,1.0,0,0,0.0,0.0,0.0,0,0.0,0,1
9910,1,-0.28562228103925824,1.2808988764044944,1.0,-1.0,0,0,0.0,0.0,1.4102378365326573,0,-0.3891079745186559,0,1
6042,1,-0.42355331552201686,-0.42696629213483145,0.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,-1.748031051609809,4,4
2300,0,-0.11320848793580997,-0.0898876404494382,0.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,4,0
2100,1,-0.6304498672461548,-0.3146067415730337,-1.0,1.0,0,0,0.0,-395.3868530411787,-0.5897621634673427,0,-1.541075793997762,0,0
8930,1,0.0,0.1348314606741573,0.0,0.0,0,0,0.0,-341.3868530411787,0.0,0,-1.3740155258049045,0,0
9032,1,1.6798949603400521,1.2584269662921348,0.0,0.0,0,0,0.0,-205.3868530411787,0.0,0,-0.945144389548614,0,1
2170,0,-0.5959671086254651,-0.7078651685393258,-1.0,0.0,0,0,-9.79923801460472,0.0,-0.5897621634673427,0,0.0,0,0
4900,0,1.7488604775814314,1.1573033707865168,1.0,-1.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,2,2
6700,0,0.0,-0.6404494382022472,-1.0,0.0,0,0,0.0,0.0,1.4102378365326573,0,0.0,0,1
8300,0,-0.3201050396599479,-0.1797752808988764,0.0,1.0,0,0,0.0,0.0,0.0,0,0.0,0,0
2890,0,1.6109294430986727,-0.42696629213483145,-1.0,0.0,0,0,-3.3155889512117684,-361.3868530411787,-0.5897621634673427,0,0.0,1,1
1180,1,0.0,-0.48314606741573035,-1.0,0.0,0,0,0.0,-371.3868530411787,-0.5897621634673427,0,-1.748031051609809,4,0
4900,1,0.0,-0.33707865168539325,0.0,0.0,0,0,-6.557413482908244,28.61314695882129,1.4102378365326573,0,-0.3093179956802763,0,4
8210,1,0.0,1.550561797752809,0.0,1.0,0,0,0.0,0.0,0.0,0,1.7427805225693,1,1
1090,0,-0.5614843500047755,-0.6741573033707865,-2.0,-1.0,0,0,-9.79923801460472,0.0,-0.5897621634673427,0,0.0,0,0
9300,1,-4.423553315522017,9.651685393258427,2.0,3.0,0,0,0.0,0.0,-0.5897621634673427,0,-0.27690331677718455,0,1
2930,0,1.6454122017193624,-0.033707865168539325,0.0,0.0,0,0,0.0,-394.3868530411787,-0.5897621634673427,0,0.0,0,1
9600,0,0.0,,21.0,-1.0,0,0,0.0,0.0,0.0,0,0.0,0,4
3511,1,-0.3201050396599479,0.1348314606741573,0.0,1.0,0,0,0.0,0.0,0.41023783653265733,0,-0.4863520112279311,0,1
9940,1,-0.45803607414270653,-0.011235955056179775,-1.0,0.0,0,0,0.0,0.0,0.41023783653265733,0,-1.748031051609809,0,1
9870,1,1.7488604775814314,0.5842696629213483,1.0,1.0,0,0,-2.852471160969415,0.0,0.0,0,-0.9276903316777184,1,1
2200,0,0.09368806378832797,-0.033707865168539325,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,1,1
6010,1,0.0,,-1.0,-1.0,0,0,0.0,0.0,0.0,0,4.099078335140199,0,1
8860,1,0.88679151206419,1.853932584269663,1.0,1.0,0,0,0.0,0.0,0.0,1,7.487658998932634,1,0
2320,0,1.197136339650397,,-1.0,0.0,0,0,0.0,0.0,1.4102378365326573,0,0.0,0,0
4590,1,-3.5614843500047755,1.2696629213483146,2.0,0.0,0,0,-4.241824531696476,318.6131469588213,0.0,0,0.7578729712830513,0,1
8930,1,-1.4925188327633963,,-3.0,-1.0,0,0,0.0,0.0,1.4102378365326573,0,-1.748031051609809,0,1
8430,0,0.8178259948228107,-0.7191011235955056,-1.0,0.0,0,0,0.0,0.0,0.0,1,0.0,0,1
4030,1,-3.423553315522017,-0.16853932584269662,0.0,0.0,0,0,-7.483649063392952,-395.3868530411787,-0.5897621634673427,0,-1.4612858151593822,0,1
3900,1,0.8178259948228107,1.3820224719101124,1.0,0.0,0,0,0.0,0.0,1.4102378365326573,0,5.837003811713656,0,0
9940,1,0.5074811672366039,1.7078651685393258,0.0,0.0,0,0,0.0,0.0,1.4102378365326573,0,1.9547226538587459,0,1
1080,0,0.990239787926259,-0.3146067415730337,-1.0,0.0,0,0,-6.094295692665891,0.0,-0.5897621634673427,0,0.0,0,1
1040,0,-2.1476912465564997,-0.651685393258427,-2.0,0.0,1,0,0.0,0.0,-0.5897621634673427,0,0.0,1,0
4140,1,0.0,7.247191011235955,10.0,4.0,0,0,193.9725896920309,0.0,1.4102378365326573,0,1.0820197603139685,0,1
9000,1,0.2316190982710866,-0.1797752808988764,0.0,0.0,0,0,5.020531273150598,0.0,-0.5897621634673427,0,-1.6059051518039453,1,1
4000,1,-1.906311936211672,0.5393258426966292,1.0,1.0,0,0,-0.07376441951529256,-265.3868530411787,-0.5897621634673427,0,-1.3341205363857147,2,4
4570,1,-5.975277453453051,2.49438202247191,3.0,2.0,0,0,-4.241824531696476,10166.613146958822,1.4102378365326573,0,24.677412564926044,4,1
8755,1,-0.45803607414270653,0.16853932584269662,1.0,0.0,0,0,9.188591385331781,-276.3868530411787,1.4102378365326573,0,-0.49632575858272854,0,2
3560,1,0.024722546546948658,0.8651685393258427,0.0,0.0,0,0,0.0,0.0,1.4102378365326573,0,0.36390995076855187,0,1
6220,1,0.8178259948228107,0.8764044943820225,1.0,0.0,0,0,0.0,568.6131469588213,1.4102378365326573,0,0.7454057870895545,3,1
4620,0,0.88679151206419,-0.0898876404494382,0.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,0,1
1800,0,0.0,-0.6741573033707865,-2.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,4,1
3500,0,1.6454122017193624,-0.14606741573033707,0.0,0.0,0,0,-2.852471160969415,0.0,-0.5897621634673427,0,0.0,3,1
8300,0,0.7143777189607418,0.5393258426966292,0.0,1.0,0,0,0.0,0.0,0.0,0,0.0,0,0
4100,1,-1.4580360741427065,0.30337078651685395,1.0,0.0,0,0,-7.020531273150598,0.0,-0.5897621634673427,0,-1.5186348624494677,0,0
1070,0,1.5419639258572935,-0.38202247191011235,0.0,0.0,0,0,-1.9262355804847076,0.0,0.0,0,0.0,0,1
9402,1,0.0,0.7303370786516854,0.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,3.6178450252712215,0,1
6780,1,1.3695501327538453,-0.033707865168539325,0.0,0.0,0,0,0.38935337072706117,-311.3868530411787,-0.5897621634673427,0,-1.1471127734832625,0,1
8540,1,0.0,1.2696629213483146,0.0,0.19844324694209226,0,0,0.0,0.0,1.4102378365326573,0,-0.38661453767995657,0,1
2110,1,0.024722546546948658,1.3595505617977528,0.0,1.0,0,0,0.0,0.0,1.4102378365326573,0,4.345928582171436,4,1
9000,0,-7.389070556901327,-0.25842696629213485,-1.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,1
6780,1,-0.28562228103925824,0.39325842696629215,1.0,-1.0,0,0,-1.9262355804847076,0.0,1.4102378365326573,0,0.27165278773667545,4,1
1150,0,-0.3201050396599479,0.7752808988764045,1.0,1.0,0,0,-9.336120224362366,0.0,0.0,0,0.0,1,4
9100,0,1.0247225465469487,-0.6292134831460674,-2.0,-1.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,4,1
6637,1,0.0,0.47191011235955055,0.0,1.0,0,0,0.0,-176.3868530411787,0.41023783653265733,0,-0.8379266054845413,0,0
4480,1,1.5764466844779832,-0.3707865168539326,-1.0,0.0,0,0,0.38935337072706117,-281.3868530411787,0.0,0,-1.1072177840640727,0,1
8300,0,0.5764466844779832,-0.6179775280898876,-1.0,1.0,0,0,-9.336120224362366,0.0,-0.5897621634673427,0,0.0,1,0
1180,0,-0.04424297069443065,0.8539325842696629,1.0,1.0,0,1,0.38935337072706117,0.0,0.41023783653265733,0,0.0,0,4
5580,1,1.197136339650397,1.0898876404494382,2.0,1.0,0,0,0.0,0.0,1.4102378365326573,0,16.46901849192774,0,0
2300,0,1.4729984086159142,-0.0449438202247191,-1.0,1.0,0,0,-3.3155889512117684,0.0,0.41023783653265733,0,0.0,4,0
8870,1,-1.8718291775909823,1.5730337078651686,1.0,0.0,0,0,0.0,0.0,0.0,0,-1.2318896259990408,0,1
1000,0,-0.7683809017289134,0.43820224719101125,-1.0,1.0,0,0,-7.483649063392952,0.0,-0.5897621634673427,0,0.0,0,1
2170,1,-0.9407946948323617,1.0,3.0,1.0,0,0,0.0,-148.3868530411787,-0.5897621634673427,0,-0.7307088214204688,0,2
7750,1,0.0,1.247191011235955,0.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.5459308399936055,0,1
2600,0,-0.3545877982806375,-0.29213483146067415,-1.0,0.0,0,0,-6.094295692665891,0.0,-0.5897621634673427,0,0.0,1,0
9200,1,0.0,0.14606741573033707,0.0,0.0,0,0,2.7049423219388298,-206.3868530411787,0.0,0,-0.7307088214204688,4,1
6250,1,-4.251139522418568,-0.23595505617977527,-1.0,0.0,0,0,7.336120224362367,0.0,0.41023783653265733,0,-0.38661453767995657,1,0
9600,1,-1.6649326258668444,0.3258426966292135,1.0,0.0,0,0,-4.241824531696476,-366.3868530411787,-0.5897621634673427,0,-1.2493436838699363,0,1
8470,1,1.7488604775814314,0.1348314606741573,0.0,0.0,0,0,0.0,0.0,0.41023783653265733,0,-0.9601050105808102,0,0
6720,1,-1.216656763797879,-0.056179775280898875,-1.0,0.0,0,1,0.0,-59.38685304117871,1.4102378365326573,0,-0.5262470006471209,0,1
4500,1,-2.5614843500047755,-0.24719101123595505,-1.0,0.0,0,0,0.0,-297.3868530411787,-0.5897621634673427,0,-1.2443568101925375,2,2
8300,0,-0.8718291775909823,-0.056179775280898875,1.0,1.0,0,0,0.0,0.0,0.0,0,0.0,0,0
8500,1,0.0,-0.23595505617977527,0.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,-1.6258526465135403,0,4
1650,1,0.024722546546948658,1.202247191011236,0.0,0.0,0,0,0.0,2854.6131469588213,1.4102378365326573,0,6.7595754420324194,4,4
1090,0,0.0,-0.7078651685393258,-2.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,0,1
4620,1,0.9557570293055694,-0.02247191011235955,1.0,0.0,0,1,7.336120224362367,228.6131469588213,0.41023783653265733,0,0.7279517292186589,0,0
2222,1,-0.009760212073740997,0.1348314606741573,0.0,1.0,0,0,0.0,0.0,1.4102378365326573,0,0.1569546931565047,0,1
2640,0,-0.21665676379787893,-0.5842696629213483,-1.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,0,1
8620,0,0.9557570293055694,-0.47191011235955055,-1.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0
7700,1,0.0,-0.3146067415730337,0.0,0.0,0,1,0.0,0.0,-0.5897621634673427,0,-1.748031051609809,0,1
3930,1,-0.5270015913840859,1.1685393258426966,1.0,1.0,0,0,0.0,0.0,0.41023783653265733,0,-0.1646986590357132,0,1
8870,1,0.0,0.8314606741573034,0.0,0.0,0,0,0.0,0.0,0.0,0,-0.6484254057433897,1,1
8790,1,-1.3201050396599479,0.7528089887640449,0.0,1.0,0,0,0.0,0.0,0.0,0,-0.002625264520254567,0,1
1000,0,1.1626535810297072,-0.449438202247191,-1.0,0.0,0,0,-7.946766853635306,0.0,-0.5897621634673427,0,0.0,1,1
2440,0,1.2661018568917763,1.4382022471910112,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0
8800,1,0.0,,2.0,0.0,0,0,0.0,0.0,0.0,0,-1.486220183546376,1,1
2920,1,0.09368806378832797,-0.48314606741573035,-1.0,0.0,0,0,-1.9262355804847076,-31.38685304117871,1.4102378365326573,0,-0.30433112200287754,1,1
9100,1,-4.251139522418568,0.23595505617977527,0.0,0.0,0,0,-4.241824531696476,-155.3868530411787,-0.5897621634673427,0,-0.9326772053551172,4,2
9770,0,1.7488604775814314,-0.5280898876404494,-1.0,0.0,0,0,-3.778706741454122,0.0,0.0,0,0.0,0,1
2800,1,-0.8028636603496031,0.16853932584269662,1.0,1.0,0,1,0.0,0.0,-0.5897621634673427,0,-1.3665352152888064,3,2
6792,1,-0.45803607414270653,-0.14606741573033707,0.0,-1.0,0,0,7.336120224362367,-391.3868530411787,0.41023783653265733,0,-1.4164039520627938,0,1
9308,1,-0.07872572931512031,0.7191011235955056,0.0,0.0,0,0,0.0,-321.3868530411787,0.41023783653265733,0,-0.6658794636142853,0,4
8500,1,0.0,-0.11235955056179775,-3.0,-1.0,0,0,0.0,0.0,0.0,0,-0.3018376851641782,0,2
3220,1,-1.4925188327633963,2.842696629213483,0.0,0.0,0,0,0.0,0.0,1.4102378365326573,0,3.071782357596061,1,1
3582,0,-0.3201050396599479,-0.4606741573033708,-2.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,1
6700,1,-2.009760212073741,1.348314606741573,1.0,0.0,0,0,4.094295692665891,151.6131469588213,0.41023783653265733,0,-0.17217896955181128,4,1
8300,0,0.8178259948228107,-0.6404494382022472,-1.0,1.0,0,0,0.0,0.0,1.4102378365326573,0,0.0,1,0
8560,0,0.7488604775814314,-0.056179775280898875,-1.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,0,0
1070,0,1.7488604775814314,-0.16853932584269662,0.0,2.0,0,0,-3.3155889512117684,0.0,1.4102378365326573,0,0.0,0,0
9320,1,0.0,0.5730337078651685,0.0,0.0,0,0,0.0,0.0,0.0,0,0.42125899805863726,1,1
7180,0,0.0,-0.16853932584269662,0.0,1.0,0,0,0.0,0.0,0.0,0,0.0,0,1
2160,1,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.41023783653265733,0,1.8425179961172744,0,1
4470,1,-2.5614843500047755,0.0898876404494382,-1.0,0.0,0,0,0.0,207.6131469588213,0.41023783653265733,0,0.27663966141407415,2,2
8300,1,1.197136339650397,1.9550561797752808,2.0,3.0,0,0,0.0,0.0,1.4102378365326573,1,1.0396313340560794,1,1
1370,0,0.0,-0.5393258426966292,-1.0,-1.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,0,0
9060,0,0.0,-0.8764044943820225,-1.0,-1.0,0,0,-10.262355804847074,0.0,-2.5897621634673427,0,0.0,0,1
9700,1,-1.1821740051771892,1.101123595505618,4.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,-1.3241467890309173,0,1
4430,1,-1.906311936211672,-0.21348314606741572,-1.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,-1.411417078385395,0,1
2500,1,-1.4925188327633963,-0.15730337078651685,0.0,0.0,0,0,0.0,-391.3868530411787,0.41023783653265733,0,-1.349081157417911,0,2
9470,0,0.0,,-2.0,-1.0,0,0,0.0,0.0,0.0,0,0.0,0,0
9100,1,-0.5270015913840859,0.07865168539325842,0.0,0.0,0,1,-5.631177902423537,-304.3868530411787,-0.5897621634673427,0,-1.0772965419996803,4,1
6700,1,0.0,1.8314606741573034,1.0,1.0,0,0,0.0,0.0,1.4102378365326573,1,7.859181087898839,0,1
7340,1,0.0,-0.056179775280898875,-1.0,-1.0,0,0,0.0,0.0,-0.5897621634673427,0,-1.4488186309658855,0,1
9255,1,0.8178259948228107,1.6292134831460674,0.0,2.0,0,0,0.0,0.0,0.0,0,4.153933945591585,0,1
8710,1,0.0,0.8426966292134831,0.0,0.0,0,0,0.0,0.0,0.0,0,-0.44895045864744065,1,1
9120,1,0.33506737413315557,1.4719101123595506,1.0,0.0,0,0,14.282887077997673,0.0,1.4102378365326573,0,0.0023616091571441603,0,1
3650,0,1.7143777189607419,-0.7303370786516854,-2.0,0.0,0,0,-4.70494232193883,0.0,0.0,0,0.0,0,1
3540,1,0.0,-0.14606741573033707,0.0,0.0,0,0,0.0,0.0,0.0,0,16.81311277566825,4,2
2980,1,-0.5959671086254651,0.5280898876404494,0.0,0.0,0,0,0.0,68.61314695882129,1.4102378365326573,0,0.27165278773667545,0,1
3500,1,-1.4925188327633963,-0.0449438202247191,1.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,-1.3041992943213223,0,1
9280,1,0.0,0.8089887640449438,0.0,0.0,0,0,0.0,0.0,0.0,0,-0.09986930122952975,1,1
2140,0,1.5074811672366037,-0.6179775280898876,-1.0,0.0,0,0,-6.557413482908244,0.0,1.4102378365326573,0,0.0,0,0
1180,1,0.0,0.7528089887640449,1.0,0.0,0,0,-7.483649063392952,-131.3868530411787,0.41023783653265733,0,-0.7506563161300637,1,0
4000,0,-0.28562228103925824,-0.033707865168539325,-1.0,-1.0,0,0,8.725473595089428,0.0,-0.5897621634673427,0,0.0,0,2
9900,1,0.0,0.7528089887640449,0.0,0.0,0,0,0.0,0.0,0.0,0,-0.9700787579356076,0,0
8370,0,0.9557570293055694,-0.6741573033707865,-1.0,0.0,0,0,0.0,0.0,-0.5897621634673427,0,0.0,0,1
1340,1,0.0,0.6404494382022472,0.0,0.0,0,1,0.0,0.0,1.4102378365326573,0,0.24671841934968178,4,2
4000,1,0.7488604775814314,0.5955056179775281,-1.0,1.0,0,0,-2.852471160969415,-316.3868530411787,0.41023783653265733,0,-0.6683729004529847,0,1
3830,1,1.7488604775814314,0.39325842696629215,0.0,0.0,0,0,0.38935337072706117,0.0,0.0,0,0.6780829924446717,0,0
